customer_id,name,phone,email,address,credit_balance
281,Shanti Lamichhane,+977-9749323619,,"Godawari-12, Bharatpur",0.0
282,Rekha Sapkota,+977-9818482830,rekha.sapkota632@yahoo.com,"Thankot-32, Itahari",0.0
283,Dev Subedi,+977-9842471723,,"Chabahil-13, Bharatpur",39859.9
284,Binita Yadav,+977-9761327658,binitayadav@mail.com,"Naxal-21, Nepalgunj",0.0
285,Rekha Adhikari,+977-9824674549,,"Kapan-4, Hetauda",23584.22
286,Uma Raut,+977-9803678059,,"Godawari-18, Butwal",39561.86
287,Bishnu Bista,+977-9807516648,bishnu.bista@mail.com,"Mangalbazar-2, Nepalgunj",17584.11
288,Meena Devkota,+977-9864158036,meena_devkota180@hotmail.com,"New Baneshwor-4, Bhaktapur",0.0
289,Suman Adhikari,+977-9769019324,,"Kirtipur-9, Dharan",0.0
290,Sunita Acharya,+977-9841367637,,"Sundarijal-8, Biratnagar",43033.47
291,Sarita Bhandari,+977-9742695038,sarita_bhandari@yahoo.com,"Budhanilkantha-32, Bharatpur",8710.13
292,Jaya Singh,+977-9824745298,jaya.singh@outlook.com,"Chabahil-1, Birgunj",47434.91
293,Suresh Raut,+977-9844054824,sureshraut@mail.com,"Balaju-10, Ghorahi",0.0
294,Sarita Ghimire,+977-9826360633,,"Kalimati-29, Janakpur",0.0
295,Ganesh Ghimire,+977-9856880098,,"Balaju-4, Kathmandu",0.0
296,Nisha Shrestha,+977-9749272543,nisha_shrestha104@hotmail.com,"Swayambhu-11, Butwal",0.0
297,Gita Regmi,+977-9846347182,,"Balaju-22, Bhaktapur",0.0
298,Kopila Shrestha,+977-9852562037,kopilashrestha722@gmail.com,"Lazimpat-28, Birgunj",0.0
299,Anita Dhakal,+977-9804187406,anitadhakal748@mail.com,"Satdobato-20, Itahari",0.0
300,Laxmi KC,+977-9769236745,,"Sukedhara-28, Kathmandu",0.0
301,Parvati Subedi,+977-9802627170,,"Jorpati-6, Itahari",0.0
302,Raju Pandey,+977-9748901136,rajupandey@mail.com,"Maharajgunj-24, Birgunj",18470.08
303,Basanta Gautam,+977-9818377620,basanta.gautam578@gmail.com,"Chabahil-6, Pokhara",40409.01
304,Rita Bista,+977-9802023137,ritabista@mail.com,"Godawari-16, Ghorahi",0.0
305,Bikash KC,+977-9849423864,bikashkc694@mail.com,"Chabahil-29, Pokhara",0.0
306,Deepak Joshi,+977-9803117049,,"Kalimati-13, Bharatpur",31361.31
307,Parvati Bhattarai,+977-9822124274,,"Boudha-21, Dhangadhi",25984.41
308,Shyam Singh,+977-9768039616,,"Chabahil-7, Biratnagar",28134.19
309,Anita Regmi,+977-9766769167,anita_regmi@hotmail.com,"Swayambhu-31, Lahan",0.0
310,Nirmala KC,+977-9867739741,,"Mangalbazar-4, Butwal",46041.75
311,Bimal Adhikari,+977-9826084418,bimal_adhikari702@gmail.com,"Kalanki-20, Biratnagar",22155.53
312,Keshav Sapkota,+977-9742497984,,"Koteshwor-32, Bharatpur",43359.45
313,Bishnu Pokhrel,+977-9862100870,bishnupokhrel@mail.com,"Swayambhu-12, Kathmandu",0.0
314,Mahesh Basnet,+977-9801554840,mahesh_basnet281@outlook.com,"Putalisadak-26, Siddharthanagar",6193.64
315,Sita Ghimire,+977-9829200480,sita.ghimire486@mail.com,"Boudha-23, Nepalgunj",0.0
316,Puspa Budathoki,+977-9855782670,,"New Baneshwor-14, Birgunj",32368.99
317,Ganesh Sapkota,+977-9749611430,,"Kapan-31, Kathmandu",32368.58
318,Parvati Sharma,+977-9805234408,parvati_sharma727@outlook.com,"Lazimpat-23, Dhangadhi",0.0
319,Nabin Rijal,+977-9819734854,nabin_rijal8@mail.com,"Godawari-19, Nepalgunj",0.0
320,Mina Subedi,+977-9856641903,minasubedi@outlook.com,"Satdobato-13, Itahari",0.0
321,Prakash Basnet,+977-9746361758,prakashbasnet@hotmail.com,"Lagankhel-27, Hetauda",0.0
322,Gita Sitaula,+977-9806757387,gita.sitaula654@hotmail.com,"Godawari-20, Nepalgunj",42031.93
323,Jaya Maharjan,+977-9812637507,jayamaharjan@mail.com,"Kapan-22, Birgunj",11112.68
324,Suman Budathoki,+977-9818054359,suman_budathoki@mail.com,"Lagankhel-8, Tulsipur",0.0
325,Radha Sitaula,+977-9858922531,radhasitaula@hotmail.com,"Gongabu-27, Itahari",0.0
326,Santosh Limbu,+977-9806749046,santoshlimbu469@yahoo.com,"Mangalbazar-6, Birgunj",0.0
327,Sunita Acharya,+977-9841079079,sunita.acharya173@mail.com,"Kapan-32, Birgunj",38987.62
328,Kamala Shah,+977-9748204299,kamala_shah@gmail.com,"Boudha-24, Dharan",44600.32
329,Prem Pradhan,+977-9841069186,prem.pradhan@outlook.com,"Lagankhel-7, Biratnagar",0.0
330,Saraswati Pandey,+977-9862095334,saraswati_pandey467@mail.com,"Kirtipur-22, Siddharthanagar",0.0
331,Binod Dhakal,+977-9757027229,binod.dhakal941@hotmail.com,"Thamel-15, Butwal",6560.29
332,Hari Sitaula,+977-9763835093,,"Sundarijal-25, Lalitpur",12789.46
333,Tek Shah,+977-9841804641,tekshah50@gmail.com,"Lazimpat-25, Tulsipur",0.0
334,Roshan Subedi,+977-9864447632,roshansubedi@hotmail.com,"Godawari-18, Pokhara",35036.32
335,Nisha Tamang,+977-9762975258,,"Balaju-13, Ghorahi",38897.95
336,Mohan Pradhan,+977-9827874568,,"New Baneshwor-32, Damak",34410.2
337,Tulsi Dhakal,+977-9801045936,,"Kalimati-32, Pokhara",0.0
338,Sunil Raut,+977-9762259100,sunil.raut660@yahoo.com,"Putalisadak-17, Itahari",0.0
339,Anita Maharjan,+977-9845874908,anitamaharjan@gmail.com,"Balaju-1, Lalitpur",33167.75
340,Deepak Dhakal,+977-9828343630,deepak_dhakal96@outlook.com,"Mangalbazar-8, Birgunj",0.0
341,Madan Sapkota,+977-9749023619,madansapkota171@gmail.com,"Chabahil-11, Lalitpur",0.0
342,Saraswati Subedi,+977-9754041047,saraswati_subedi884@yahoo.com,"Naxal-8, Ghorahi",22034.39
343,Durga Bhattarai,+977-9821207369,durgabhattarai762@mail.com,"Budhanilkantha-15, Mechinagar",33492.22
344,Sabin Giri,+977-9762597897,sabingiri@outlook.com,"Godawari-10, Dhangadhi",27917.21
345,Ambika Basnet,+977-9843632804,ambika_basnet891@yahoo.com,"Kalimati-21, Ghorahi",0.0
346,Nirmala Basnet,+977-9764736395,nirmala_basnet@yahoo.com,"Kalimati-29, Tulsipur",22404.93
347,Dil Neupane,+977-9822991570,dilneupane106@hotmail.com,"Lazimpat-1, Lalitpur",39589.16
348,Bibek Pokhrel,+977-9764470388,bibek_pokhrel373@gmail.com,"Kalanki-22, Tulsipur",30987.9
349,Asha Lama,+977-9828592234,,"Kapan-1, Butwal",0.0
350,Sabina Koirala,+977-9767272839,sabina.koirala505@yahoo.com,"Sundarijal-7, Bharatpur",0.0
351,Mahesh Pradhan,+977-9857591709,,"Koteshwor-7, Janakpur",2325.02
352,Saraswati Rai,+977-9758673695,saraswatirai@hotmail.com,"Thamel-4, Siddharthanagar",21640.52
353,Radha Subedi,+977-9763972963,radha.subedi132@gmail.com,"Maharajgunj-21, Lahan",19233.13
354,Janaki Singh,+977-9805590177,janaki_singh464@yahoo.com,"Chabahil-20, Bharatpur",27390.3
355,Arun Lama,+977-9764646403,,"Kirtipur-23, Itahari",6633.59
356,Sunita Pokhrel,+977-9766408662,sunita_pokhrel597@mail.com,"Godawari-19, Bharatpur",21119.32
357,Shyam Giri,+977-9851423996,shyam.giri205@outlook.com,"Kapan-19, Birgunj",7321.42
358,Bishnu Singh,+977-9814422567,bishnu.singh@hotmail.com,"Balaju-15, Lahan",28063.53
359,Prakash Pokhrel,+977-9811788191,prakash_pokhrel@outlook.com,"Boudha-1, Lalitpur",10154.36
360,Kiran Poudel,+977-9824296204,kiran.poudel@yahoo.com,"Godawari-12, Bhaktapur",36753.97
361,Gopal Karki,+977-9848189168,,"Satdobato-11, Biratnagar",12750.81
362,Indra Rijal,+977-9861670091,,"Mangalbazar-4, Lahan",31268.33
363,Bibek Dahal,+977-9767007679,,"Sundarijal-15, Janakpur",26030.31
364,Chandra Shrestha,+977-9747768215,,"Kalanki-22, Dharan",0.0
365,Sabina Joshi,+977-9768966781,sabinajoshi@outlook.com,"Putalisadak-16, Butwal",34127.57
366,Keshav Karki,+977-9857473923,,"Budhanilkantha-2, Itahari",41105.45
367,Bimal Pokhrel,+977-9768475204,bimal_pokhrel198@outlook.com,"Gongabu-7, Bhaktapur",0.0
368,Tek Pant,+977-9842098434,,"Thankot-28, Dharan",10278.98
369,Sandip Mandal,+977-9853579573,,"Sundarijal-3, Janakpur",0.0
370,Laxmi Maharjan,+977-9812181822,laxmi.maharjan418@hotmail.com,"Putalisadak-28, Dhangadhi",0.0
371,Ramesh Tiwari,+977-9859973031,,"Budhanilkantha-5, Lahan",29280.4
372,Sarita Khadka,+977-9762780658,,"Godawari-6, Itahari",0.0
373,Kiran Karki,+977-9741517059,kirankarki@hotmail.com,"Boudha-10, Itahari",0.0
374,Bimal Sharma,+977-9763371859,,"Thamel-26, Mechinagar",47348.97
375,Puja Joshi,+977-9824552356,pujajoshi146@yahoo.com,"Jorpati-17, Butwal",0.0
376,Rekha Mishra,+977-9848738745,rekha.mishra@gmail.com,"Satdobato-13, Pokhara",24359.52
377,Indra Khadka,+977-9864934808,,"Kirtipur-13, Bhaktapur",0.0
378,Basanta Dhakal,+977-9813556763,basanta_dhakal982@hotmail.com,"Jorpati-21, Kathmandu",0.0
379,Suman Lama,+977-9745641917,suman.lama340@hotmail.com,"Putalisadak-23, Tulsipur",24348.57
380,Mina Maharjan,+977-9855707954,mina.maharjan202@outlook.com,"Budhanilkantha-5, Bhaktapur",42479.36
381,Sita Sitaula,+977-9744569531,sitasitaula@mail.com,"Naxal-24, Biratnagar",0.0
382,Saraswati Sherpa,+977-9813246154,saraswatisherpa@outlook.com,"Gongabu-16, Kathmandu",40327.0
383,Ambika Tiwari,+977-9869625782,,"Jorpati-10, Birgunj",24175.17
384,Uma Gautam,+977-9809181277,,"Satdobato-15, Nepalgunj",0.0
385,Ganesh Giri,+977-9827511121,ganesh_giri41@outlook.com,"Balaju-18, Siddharthanagar",13165.8
386,Bal Devkota,+977-9867319298,bal_devkota920@gmail.com,"Gongabu-25, Hetauda",11144.96
387,Kamal Khadka,+977-9829168181,kamalkhadka@yahoo.com,"Putalisadak-15, Birgunj",0.0
388,Nirmala Joshi,+977-9864135756,,"Kirtipur-15, Pokhara",0.0
389,Indra Sherpa,+977-9859078508,indra_sherpa@yahoo.com,"Thankot-2, Bharatpur",0.0
390,Kamala Devkota,+977-9863260294,kamala.devkota151@gmail.com,"Jorpati-12, Hetauda",20272.82
391,Meena Yadav,+977-9845755579,meena.yadav@hotmail.com,"Naxal-15, Birgunj",30041.94
392,Radha Raut,+977-9869569884,,"Budhanilkantha-30, Janakpur",3442.14
393,Kopila Karki,+977-9862821504,,"Gongabu-27, Siddharthanagar",30275.55
394,Sunita Subedi,+977-9849915915,sunita.subedi@yahoo.com,"Kirtipur-1, Damak",38743.52
395,Sandip Giri,+977-9747213902,sandipgiri235@hotmail.com,"Kapan-23, Dhangadhi",37069.7
396,Shanti Tamang,+977-9743246185,,"Kapan-6, Butwal",0.0
397,Bal Oli,+977-9814171246,,"Budhanilkantha-8, Kathmandu",18751.49
398,Ganesh Singh,+977-9827859282,ganesh.singh@mail.com,"Satdobato-28, Hetauda",30594.03
399,Suresh Bista,+977-9807932818,sureshbista@outlook.com,"Boudha-31, Damak",0.0
400,Puja Devkota,+977-9827679508,pujadevkota@yahoo.com,"Putalisadak-7, Birgunj",0.0
401,Kamal Dhakal,+977-9761873301,,"Thankot-6, Kathmandu",23583.43
402,Parvati Lamichhane,+977-9852075091,,"Sukedhara-3, Bhaktapur",46534.25
403,Kamal Shah,+977-9765806156,kamalshah@yahoo.com,"Thankot-29, Ghorahi",0.0
404,Mohan Regmi,+977-9801563871,mohanregmi238@mail.com,"Jorpati-24, Lalitpur",0.0
405,Ram Shrestha,+977-9855629452,ram_shrestha416@mail.com,"Koteshwor-1, Siddharthanagar",3430.86
406,Sunil Koirala,+977-9816840069,sunil_koirala@yahoo.com,"Putalisadak-1, Dhangadhi",0.0
407,Rita Pokhrel,+977-9852214435,rita_pokhrel823@mail.com,"Satdobato-17, Damak",48302.77
408,Meena Subedi,+977-9806698561,meena_subedi919@mail.com,"Thamel-8, Ghorahi",0.0
409,Kopila Yadav,+977-9804857587,kopila_yadav529@mail.com,"Thamel-16, Hetauda",0.0
410,Kamal Tiwari,+977-9822275551,kamal.tiwari@outlook.com,"Koteshwor-18, Mechinagar",0.0
411,Rajesh Dahal,+977-9804940319,rajesh_dahal@yahoo.com,"Kalanki-23, Lahan",0.0
412,Mina Rai,+977-9859265544,minarai869@hotmail.com,"Sukedhara-21, Lahan",0.0
413,Shanti Sapkota,+977-9754068080,shantisapkota@yahoo.com,"Kapan-9, Mechinagar",0.0
414,Bijay Subedi,+977-9761546310,bijay_subedi795@yahoo.com,"Putalisadak-30, Pokhara",0.0
415,Shyam Sharma,+977-9807365745,shyam_sharma@outlook.com,"Jorpati-17, Damak",0.0
416,Asha Shah,+977-9827139188,,"Lazimpat-27, Dharan",18615.48
417,Kamal Sapkota,+977-9754018040,kamalsapkota834@gmail.com,"Budhanilkantha-16, Hetauda",42815.44
418,Mahesh Magar,+977-9868935405,mahesh.magar@yahoo.com,"Thankot-21, Siddharthanagar",15001.71
419,Jaya Devkota,+977-9847684074,,"Jorpati-14, Lalitpur",23826.97
420,Anita Neupane,+977-9825358202,anitaneupane830@outlook.com,"Sukedhara-27, Kathmandu",0.0
421,Janaki Pradhan,+977-9763928275,janaki_pradhan@mail.com,"Naxal-6, Tulsipur",0.0
422,Dipendra Rijal,+977-9863811450,dipendra_rijal@mail.com,"Swayambhu-5, Dhangadhi",0.0
423,Sabin Poudel,+977-9826316334,sabinpoudel@hotmail.com,"Satdobato-24, Tulsipur",26046.78
424,Basanta Oli,+977-9864085098,basanta.oli678@outlook.com,"Budhanilkantha-14, Bhaktapur",0.0
425,Mina Tamang,+977-9858938740,mina.tamang537@gmail.com,"Balaju-10, Hetauda",0.0
426,Ramesh Pandey,+977-9805150624,ramesh_pandey135@mail.com,"Jorpati-3, Kathmandu",43018.44
427,Keshav Subedi,+977-9755570355,keshav.subedi715@mail.com,"Jorpati-30, Mechinagar",31792.56
428,Meena Lamichhane,+977-9769955411,meena_lamichhane@yahoo.com,"Kalimati-20, Tulsipur",0.0
429,Puspa Magar,+977-9811177097,,"Kapan-23, Biratnagar",0.0
430,Tek Sharma,+977-9759003857,,"Kapan-19, Bharatpur",39838.37
431,Dev Bhandari,+977-9807907781,dev_bhandari@yahoo.com,"Sundarijal-25, Dhangadhi",0.0
432,Bikash Lamichhane,+977-9809667278,bikashlamichhane702@outlook.com,"Lagankhel-18, Damak",0.0
433,Durga Maharjan,+977-9865858602,,"Putalisadak-29, Lahan",0.0
434,Lok Pradhan,+977-9821325400,,"Boudha-12, Kathmandu",14105.73
435,Kamala Lama,+977-9751137641,,"Chabahil-32, Kathmandu",0.0
436,Nisha Pandey,+977-9757231009,nisha.pandey@yahoo.com,"New Baneshwor-26, Hetauda",0.0
437,Asha Maharjan,+977-9805195637,asha.maharjan@yahoo.com,"Maharajgunj-16, Tulsipur",1675.51
438,Madan Budathoki,+977-9859743263,madan.budathoki@outlook.com,"Mangalbazar-3, Birgunj",27479.0
439,Gopal Bhattarai,+977-9756013251,,"New Baneshwor-8, Dharan",0.0
440,Sandip Acharya,+977-9843807840,sandipacharya@yahoo.com,"Thamel-31, Lalitpur",7749.6
441,Sunil Ghimire,+977-9869387252,,"Kirtipur-4, Janakpur",0.0
442,Santosh Singh,+977-9762801733,,"Kalanki-23, Janakpur",21935.94
443,Rajesh Adhikari,+977-9747009053,rajesh_adhikari497@hotmail.com,"Boudha-32, Itahari",0.0
444,Rekha Pant,+977-9826430463,rekha_pant614@mail.com,"Jorpati-10, Bhaktapur",0.0
445,Puspa Pant,+977-9828618181,,"Thankot-25, Siddharthanagar",44146.62
446,Yogesh Raut,+977-9806380354,yogeshraut839@hotmail.com,"Koteshwor-32, Siddharthanagar",7706.58
447,Dipendra Acharya,+977-9746402667,,"Gongabu-3, Bhaktapur",6488.71
448,Gita Pradhan,+977-9859143162,,"New Baneshwor-25, Mechinagar",26291.07
449,Saraswati Bhattarai,+977-9847146400,,"Sundarijal-1, Bhaktapur",10436.9
450,Lok Gurung,+977-9752018380,lokgurung426@outlook.com,"Sundarijal-18, Lalitpur",36715.02
451,Bibek Thapa,+977-9809715516,,"Budhanilkantha-25, Butwal",0.0
452,Prem Mishra,+977-9804001408,premmishra@gmail.com,"Kapan-23, Mechinagar",35127.52
453,Bijay Tamang,+977-9864026551,bijaytamang@yahoo.com,"Boudha-29, Lahan",45124.25
454,Dev Acharya,+977-9827917972,dev_acharya332@mail.com,"Kalanki-14, Mechinagar",0.0
455,Dev Budathoki,+977-9817039941,dev_budathoki1@gmail.com,"Lagankhel-2, Lahan",49670.6
456,Bibek Sharma,+977-9814722641,,"Mangalbazar-18, Kathmandu",25563.57
457,Shanti Devkota,+977-9862581875,,"Sukedhara-9, Biratnagar",0.0
458,Radha Ghimire,+977-9805299058,radha.ghimire583@yahoo.com,"Budhanilkantha-21, Bhaktapur",8645.12
459,Shanti Tamang,+977-9811626991,shantitamang@gmail.com,"Kapan-23, Janakpur",21715.22
460,Gopal Raut,+977-9801191837,gopalraut@outlook.com,"Gongabu-21, Lalitpur",7479.0
461,Chandra Singh,+977-9803570227,,"Budhanilkantha-29, Dhangadhi",28762.74
462,Sunil Poudel,+977-9745861752,sunil.poudel@gmail.com,"Naxal-4, Mechinagar",13127.9
463,Kamal Pokhrel,+977-9743187332,kamal_pokhrel500@hotmail.com,"Thankot-13, Mechinagar",49853.94
464,Prem Ghimire,+977-9802201986,,"Lazimpat-6, Janakpur",0.0
465,Rita Lamichhane,+977-9826843636,,"Sukedhara-2, Lahan",8462.76
466,Tara Shah,+977-9753446428,tara.shah@outlook.com,"Chabahil-8, Bhaktapur",12152.42
467,Prabha Regmi,+977-9846759137,prabha.regmi@hotmail.com,"Thamel-14, Janakpur",10593.77
468,Bal Giri,+977-9819103837,bal.giri685@gmail.com,"Maharajgunj-3, Mechinagar",0.0
469,Bishnu Regmi,+977-9805551347,,"Thankot-5, Kathmandu",0.0
470,Saroj Mishra,+977-9822810117,,"Thankot-15, Dhangadhi",25427.02
471,Anita Acharya,+977-9759918107,,"Koteshwor-30, Siddharthanagar",35623.46
472,Krishna Ghimire,+977-9766115834,krishna_ghimire19@outlook.com,"Godawari-23, Nepalgunj",11810.24
473,Chandra Sapkota,+977-9845323142,chandra.sapkota972@outlook.com,"Kalanki-22, Biratnagar",32846.59
474,Sunil Sherpa,+977-9749736195,sunilsherpa703@yahoo.com,"Lazimpat-10, Butwal",0.0
475,Puja Chaudhary,+977-9828535808,puja.chaudhary595@mail.com,"Godawari-9, Dharan",0.0
476,Prem Limbu,+977-9743435253,premlimbu326@gmail.com,"Boudha-8, Damak",0.0
477,Prabha Sherpa,+977-9846346688,prabha_sherpa311@hotmail.com,"Budhanilkantha-10, Hetauda",5338.57
478,Rekha Adhikari,+977-9814874049,rekha.adhikari368@gmail.com,"Sundarijal-9, Ghorahi",30235.59
479,Bimal Maharjan,+977-9749245088,bimal.maharjan@gmail.com,"Lazimpat-18, Kathmandu",11127.71
480,Mahesh Bista,+977-9802109583,,"Putalisadak-32, Lahan",43338.75
481,Binita Lamichhane,+977-9741701728,binita_lamichhane404@mail.com,"Budhanilkantha-3, Mechinagar",22580.48
482,Krishna Ghimire,+977-9767637254,krishna.ghimire529@gmail.com,"Koteshwor-29, Itahari",0.0
483,Bibek Raut,+977-9818740121,,"Lagankhel-4, Lahan",45183.78
484,Bhim Mandal,+977-9752517344,bhim.mandal@mail.com,"Sundarijal-9, Damak",0.0
485,Keshav Neupane,+977-9844001084,keshavneupane904@hotmail.com,"Kalimati-21, Hetauda",45358.12
486,Manish Lama,+977-9852529935,,"Putalisadak-6, Nepalgunj",19204.37
487,Narayan Shah,+977-9867353173,narayan.shah935@outlook.com,"Swayambhu-11, Biratnagar",8943.34
488,Laxmi Oli,+977-9816192855,laxmi_oli@yahoo.com,"Balaju-13, Biratnagar",0.0
489,Roshan Sharma,+977-9759348805,roshansharma623@hotmail.com,"Kalanki-31, Dharan",0.0
490,Kiran Gurung,+977-9845105605,kiran_gurung571@yahoo.com,"New Baneshwor-10, Birgunj",0.0
491,Tara Gautam,+977-9861544120,taragautam@gmail.com,"New Baneshwor-27, Pokhara",8066.76
492,Dipendra Shah,+977-9763976601,dipendrashah954@gmail.com,"Kalimati-21, Itahari",0.0
493,Kopila Thapa,+977-9742089275,,"Chabahil-18, Pokhara",0.0
494,Rita Giri,+977-9804507293,rita.giri645@mail.com,"Kalimati-19, Ghorahi",0.0
495,Arun Bhattarai,+977-9766936673,arunbhattarai533@hotmail.com,"Naxal-15, Birgunj",48962.88
496,Ram Rai,+977-9848799486,ram.rai213@mail.com,"Lazimpat-3, Bharatpur",0.0
497,Jaya Yadav,+977-9801189536,jayayadav@gmail.com,"Lagankhel-21, Itahari",5691.84
498,Indra Dhakal,+977-9741488508,indra.dhakal@outlook.com,"Godawari-31, Ghorahi",32282.61
499,Tulsi Magar,+977-9756622207,tulsi_magar58@mail.com,"Lagankhel-21, Mechinagar",935.92
500,Shanti Tiwari,+977-9826932348,,"Chabahil-2, Hetauda",0.0
501,Kopila Yadav,+977-9763784505,kopila_yadav@gmail.com,"Kapan-21, Itahari",13574.87
502,Sunil Dahal,+977-9807234137,sunil_dahal@outlook.com,"Jorpati-24, Pokhara",38889.52
503,Sunil Neupane,+977-9761418336,sunilneupane@outlook.com,"Naxal-20, Siddharthanagar",7164.75
504,Anita Giri,+977-9864442468,anita_giri@mail.com,"Balaju-20, Kathmandu",34352.62
505,Parvati Gurung,+977-9828832877,parvati.gurung675@outlook.com,"Thamel-20, Mechinagar",10492.28
506,Mahesh Pradhan,+977-9815641409,mahesh_pradhan280@yahoo.com,"Jorpati-8, Hetauda",0.0
507,Jaya Pokhrel,+977-9854465793,jayapokhrel@yahoo.com,"Sundarijal-16, Itahari",0.0
508,Puja Shah,+977-9828443172,,"Thamel-4, Ghorahi",0.0
509,Laxmi Gurung,+977-9747575272,,"Kirtipur-29, Mechinagar",15622.03
510,Mahesh Lama,+977-9762317776,mahesh_lama96@hotmail.com,"Balaju-20, Tulsipur",35510.8
511,Bhim Subedi,+977-9804754647,,"Kirtipur-24, Hetauda",0.0
512,Indra Acharya,+977-9759179005,,"Naxal-23, Pokhara",0.0
513,Deepak Regmi,+977-9823137316,deepak_regmi816@gmail.com,"Mangalbazar-5, Damak",26637.28
514,Kamal Sitaula,+977-9745002629,kamalsitaula@hotmail.com,"Maharajgunj-22, Bhaktapur",0.0
515,Saraswati Lamichhane,+977-9746741177,saraswati.lamichhane@gmail.com,"Budhanilkantha-32, Mechinagar",0.0
516,Parvati Rijal,+977-9822638360,parvati.rijal@hotmail.com,"Kalimati-7, Lahan",29820.27
517,Kopila Acharya,+977-9752031500,,"Chabahil-1, Mechinagar",33044.07
518,Basanta Pant,+977-9817542823,basanta_pant@outlook.com,"Lagankhel-20, Mechinagar",46833.82
519,Tara Gurung,+977-9849563491,tara.gurung64@outlook.com,"Boudha-1, Lalitpur",41037.66
520,Uma Rai,+977-9811523193,,"Sundarijal-26, Mechinagar",35588.68
521,Kamal Karki,+977-9744543617,kamal_karki@mail.com,"Maharajgunj-27, Nepalgunj",0.0
522,Kamala Limbu,+977-9842203698,kamala.limbu499@hotmail.com,"Chabahil-9, Bhaktapur",20792.77
523,Madan Singh,+977-9744016499,madan_singh461@hotmail.com,"Sukedhara-12, Butwal",0.0
524,Ram Devkota,+977-9754972005,ram_devkota@mail.com,"Swayambhu-3, Nepalgunj",28407.48
525,Bimal Rai,+977-9752343236,,"Budhanilkantha-18, Siddharthanagar",0.0
526,Bikash Giri,+977-9855114298,bikashgiri685@gmail.com,"Godawari-20, Damak",45179.26
527,Tek Raut,+977-9848866313,tek_raut340@hotmail.com,"Sukedhara-19, Itahari",0.0
528,Parvati Budathoki,+977-9815369510,,"Naxal-11, Mechinagar",32815.99
529,Sabina Budathoki,+977-9845811968,sabina.budathoki872@outlook.com,"Satdobato-18, Biratnagar",0.0
530,Roshan Sharma,+977-9853929534,roshansharma@hotmail.com,"Sukedhara-17, Birgunj",11809.79
531,Rekha Giri,+977-9846752034,rekha.giri842@yahoo.com,"Naxal-25, Bharatpur",0.0
532,Kiran Sherpa,+977-9864537589,kiran_sherpa@outlook.com,"Kapan-4, Pokhara",0.0
533,Kamal Subedi,+977-9818990421,kamalsubedi@hotmail.com,"Naxal-10, Hetauda",21736.72
534,Dipendra Neupane,+977-9746296376,dipendraneupane100@mail.com,"Thankot-28, Nepalgunj",32603.3
535,Saroj Dhakal,+977-9815480989,saroj_dhakal401@hotmail.com,"Kapan-13, Butwal",33885.91
536,Rekha Acharya,+977-9761177469,rekha.acharya@gmail.com,"Gongabu-29, Pokhara",0.0
537,Dipendra Bhattarai,+977-9801571126,,"Kalimati-14, Lalitpur",31904.14
538,Gopal Gurung,+977-9867307535,gopalgurung991@yahoo.com,"Balaju-17, Birgunj",0.0
539,Sarita Yadav,+977-9755636946,saritayadav789@outlook.com,"Satdobato-5, Birgunj",0.0
540,Bishnu Karki,+977-9746581020,bishnu_karki272@yahoo.com,"Putalisadak-32, Bhaktapur",10033.46
541,Suresh Maharjan,+977-9752819161,,"Kapan-14, Bharatpur",5312.49
542,Kiran Lama,+977-9812732870,,"Kalimati-17, Mechinagar",938.24
543,Dil Magar,+977-9841634776,dil_magar@outlook.com,"Maharajgunj-1, Mechinagar",46995.55
544,Lok Subedi,+977-9747776531,lok.subedi4@hotmail.com,"Sundarijal-8, Ghorahi",46752.11
545,Uma Dhakal,+977-9817721201,,"Thankot-24, Bhaktapur",48046.28
546,Bikash Rijal,+977-9814407796,,"New Baneshwor-13, Dhangadhi",0.0
547,Ramesh Tamang,+977-9829162175,,"Thankot-13, Tulsipur",0.0
548,Rajesh Adhikari,+977-9809207960,rajeshadhikari512@mail.com,"Putalisadak-3, Kathmandu",0.0
549,Sabin Sherpa,+977-9847803292,,"Thankot-30, Siddharthanagar",43510.0
550,Tek Magar,+977-9802208521,,"Chabahil-2, Ghorahi",0.0
551,Krishna Ghimire,+977-9861241008,,"New Baneshwor-7, Itahari",0.0
552,Deepak Sitaula,+977-9852783941,,"Kirtipur-15, Lahan",0.0
553,Mahesh Lamichhane,+977-9827744585,maheshlamichhane141@outlook.com,"Koteshwor-12, Lalitpur",0.0
